osm_id,railway,name,place,website,wikidata,highway,bicycle,crossing,lcn,power,traffic_signals,traffic_signals:direction,stop,barrier,addr:city,addr:housenumber,addr:street,amenity,building,man_made,pipeline,religion,direction,crossing:island,leisure,seamark:harbour:category,seamark:name,seamark:type,entrance,material,brand,brand:wikidata,brand:wikipedia,addr:postcode,description,office,operator,emergency,cuisine,smoking,takeaway,facebook,opening_hours,phone,addr:country,addr:province,addr:unit,shop,official_name,healthcare,beauty,pet,alt_name,ford,dispensing,outdoor_seating,opening_hours:covid19,dance:teaching,bench,bus,network,public_transport,shelter,tactile_paving,bicycle_parking,covered,fee,cycleway,cycleway:both,lanes,surface,oneway,ref,bridge,layer,cycleway:right,usage,service,landuse,lit,source_ref,foot,boat,waterway,segregated,sidewalk,fax,isced:level,operator:type,school:language,start_date,maxspeed,validate:no_name,maxspeed:type,old_ref,natural,water,tunnel,junction,mtb:scale,mtb:scale:uphill,sac_scale,trail_visibility,parking,footway,access,building:levels,addr:interpolation,location,substance,cables,voltage,sport,wheelchair,turn:lanes:backward,turn:lanes:forward,turn:lanes,admin_level,boundary,drive_through,internet_access,internet_access:fee,roof:levels,lanes:backward,lanes:forward,tracktype,leaf_cycle,leaf_type,delivery,motor_vehicle,industrial,traffic_calming,horse,supervised,denomination,cycleway:left,drive_in,golf,golf_cart,disused:amenity,handicap,par,fence_type,height,incline,width,type,route,name:ar,name:bn,name:en,name:es,name:fr,name:ja,name:ko,name:sv,name:vi,name:zh,note,wikipedia,source:date,restriction,population,population:date,political_division,WKT
"944777615",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0883241 42.2291472, -83.0883829 42.2290209, -83.0882565 42.2289886, -83.0882175 42.2290724, -83.0881447 42.2290538, -83.0881129 42.2291222, -83.0882067 42.2291462, -83.0882159 42.2291263, -83.0882484 42.2291346, -83.0882512 42.2291285, -83.0883241 42.2291472))"
"944777818",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0878685 42.229056, -83.0879324 42.2289191, -83.0878363 42.2288944, -83.0878542 42.2288561, -83.0877462 42.2288284, -83.0877263 42.2288708, -83.0877336 42.2288726, -83.0877191 42.2289036, -83.0877579 42.2289135, -83.0877439 42.2289434, -83.0877201 42.2289527, -83.0877464 42.2289895, -83.0877785 42.2289769, -83.0877551 42.2290269, -83.0878685 42.229056))"
"944777819",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.089648 42.2308177, -83.0897042 42.2306991, -83.0896306 42.23068, -83.0896443 42.2306511, -83.0895639 42.2306301, -83.0894973 42.2307703, -83.0896075 42.2307991, -83.0896041 42.2308062, -83.089648 42.2308177))"
"944778214",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0924321 42.2314992, -83.0924962 42.2313631, -83.0923976 42.2313376, -83.0923935 42.2313463, -83.0923399 42.2313325, -83.0923094 42.2313973, -83.0923675 42.2314123, -83.092338 42.2314749, -83.0924321 42.2314992))"
"944778215",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0922246 42.2314487, -83.0922889 42.2313128, -83.0921901 42.2312871, -83.092186 42.2312956, -83.0921227 42.2312793, -83.0920921 42.2313439, -83.0921606 42.2313618, -83.0921311 42.2314244, -83.0922246 42.2314487))"
"944778216",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0920086 42.2313959, -83.0920729 42.23126, -83.0919742 42.2312345, -83.0919701 42.2312432, -83.0919165 42.2312293, -83.0918859 42.2312941, -83.0919441 42.2313092, -83.0919146 42.2313716, -83.0920086 42.2313959))"
"944778217",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.091628 42.2313025, -83.0916918 42.2311667, -83.0917903 42.2311922, -83.0917862 42.2312009, -83.0918705 42.2312226, -83.0918361 42.2312959, -83.0917467 42.2312728, -83.0917214 42.2313266, -83.091628 42.2313025))"
"944778218",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0910987 42.2320895, -83.0909479 42.2320503, -83.0909996 42.2319413, -83.091043 42.2319526, -83.0910492 42.2319397, -83.0910737 42.2319461, -83.0910827 42.231927, -83.0911655 42.2319486, -83.0910987 42.2320895))"
"944778219",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0916675 42.2326521, -83.0917063 42.2325667, -83.0915617 42.2325308, -83.0915789 42.2324928, -83.0915066 42.2324749, -83.0914506 42.2325982, -83.0916675 42.2326521))"
"944778220",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0914148 42.2325857, -83.0912568 42.2325465, -83.0912958 42.2324602, -83.0914538 42.2324995, -83.0914148 42.2325857))"
"944779300",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0921928 42.2323783, -83.0922635 42.2322282, -83.0923368 42.2322471, -83.0923187 42.2322856, -83.0923554 42.232295, -83.0923696 42.2322647, -83.0924287 42.23228, -83.0923768 42.2323904, -83.092364 42.2323963, -83.0923135 42.232388, -83.0923002 42.2323766, -83.0922924 42.2323746, -83.0922801 42.2324008, -83.0921928 42.2323783))"
"944779301",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0939443 42.2306018, -83.0940063 42.230471, -83.0938328 42.230426, -83.0937825 42.2305323, -83.0938371 42.2305465, -83.0938339 42.2305534, -83.0938744 42.2305639, -83.0938661 42.2305815, -83.0939443 42.2306018))"
"944779302",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0941535 42.2306545, -83.0942154 42.2305237, -83.094042 42.2304787, -83.0939917 42.230585, -83.0940463 42.2305992, -83.094043 42.2306061, -83.0940836 42.2306166, -83.0940753 42.2306342, -83.0941535 42.2306545))"
"944779303",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0934928 42.2304837, -83.0935548 42.2303529, -83.0933814 42.2303079, -83.093331 42.2304142, -83.0933857 42.2304284, -83.0933824 42.2304353, -83.0934228 42.2304458, -83.0934146 42.2304634, -83.0934541 42.2304736, -83.0934928 42.2304837))"
"944779304",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0930485 42.2303786, -83.0931104 42.2302478, -83.092937 42.2302028, -83.0928866 42.2303091, -83.0929413 42.2303233, -83.092938 42.2303302, -83.0929786 42.2303407, -83.0929702 42.2303583, -83.0930485 42.2303786))"
"944779305",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0930927 42.2303847, -83.0931544 42.2302514, -83.0933479 42.2303005, -83.093299 42.2304063, -83.0932253 42.2303876, -83.0932208 42.2303973, -83.0931804 42.2303871, -83.0931722 42.2304048, -83.0931334 42.230395, -83.0930927 42.2303847))"
"944779306",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0926049 42.2302681, -83.0926719 42.2301263, -83.0926201 42.2301129, -83.0926267 42.2300989, -83.0925542 42.2300801, -83.0925469 42.2300955, -83.0924807 42.2300783, -83.0924308 42.2301838, -83.0925017 42.2302022, -83.0924985 42.230209, -83.0925391 42.2302196, -83.0925258 42.2302476, -83.0926049 42.2302681))"
"944779307",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0923744 42.2302133, -83.0924363 42.2300826, -83.0922629 42.2300376, -83.0922125 42.2301439, -83.0922672 42.2301581, -83.0922639 42.230165, -83.0923045 42.2301755, -83.0922961 42.2301931, -83.0923744 42.2302133))"
"944779308",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.091932 42.2300835, -83.0920013 42.2299355, -83.0919401 42.2299198, -83.0919327 42.2299355, -83.0917985 42.2299011, -83.0917531 42.2299982, -83.091793 42.2300084, -83.0917872 42.2300208, -83.0918515 42.2300373, -83.0918408 42.2300601, -83.091932 42.2300835))"
"944779925",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0924959 42.2307131, -83.0923216 42.2306677, -83.0923782 42.2305487, -83.0924213 42.2305599, -83.0924265 42.2305489, -83.0924541 42.2305561, -83.0924649 42.2305335, -83.0925606 42.2305585, -83.0925293 42.2306243, -83.0925372 42.2306264, -83.0924959 42.2307131))"
"944779926",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0928147 42.2303018, -83.0928736 42.2301744, -83.0927301 42.2301379, -83.0926632 42.2302826, -83.0927028 42.2302927, -83.092744 42.2303031, -83.092752 42.2302859, -83.0928147 42.2303018))"
"944779927",,,,,,"service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-83.0927028 42.2302927, -83.0926658 42.2303697, -83.0926391 42.2304251)"
"944779928",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0937435 42.2305129, -83.093793 42.230406, -83.09361 42.2303596, -83.0935461 42.2304977, -83.0936391 42.2305213, -83.0936536 42.2304901, -83.0937435 42.2305129))"
"944779929",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0921391 42.2301527, -83.0921703 42.2300892, -83.0921524 42.2300844, -83.0921922 42.2300031, -83.0920764 42.2299719, -83.0920053 42.2301166, -83.0921391 42.2301527))"
"944779930",,,,,,"service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-83.0934541 42.2304736, -83.0934131 42.2305582, -83.093386 42.230614)"
"944779931",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0938051 42.2310044, -83.0936626 42.2309681, -83.0937165 42.230852, -83.0937916 42.2308711, -83.0937776 42.2309012, -83.0937892 42.230904, -83.0937926 42.2308967, -83.0938484 42.2309109, -83.0938051 42.2310044))"
"944779932",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0941735 42.2306623, -83.0942439 42.2305062, -83.0943932 42.2305431, -83.0943373 42.2306675, -83.0943238 42.2306642, -83.0943142 42.2306854, -83.0942633 42.2306728, -83.0942586 42.2306833, -83.0941735 42.2306623))"
"944781691",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0933861 42.2309032, -83.0932406 42.230866, -83.0932863 42.2307677, -83.0933462 42.230783, -83.0933572 42.2307592, -83.0934312 42.2307781, -83.0934029 42.2308388, -83.0934147 42.2308418, -83.0933861 42.2309032))"
"944781692",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0935274 42.2321736, -83.0935546 42.2321152, -83.0935428 42.2321122, -83.0935755 42.2320419, -83.0934154 42.2320011, -83.0933644 42.2321109, -83.0934084 42.2321221, -83.0934058 42.2321274, -83.0934531 42.2321395, -83.0934468 42.2321531, -83.0935274 42.2321736))"
"944781693",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0926326 42.2315527, -83.0924814 42.2315145, -83.0925289 42.2314116, -83.0925991 42.2314294, -83.0926137 42.2313978, -83.0926946 42.2314182, -83.0926326 42.2315527))"
"944781694",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0939973 42.2310664, -83.0938675 42.2310348, -83.0939168 42.2309239, -83.0939738 42.2309378, -83.0939834 42.2309161, -83.0940651 42.230936, -83.0940348 42.2310042, -83.0940259 42.2310021, -83.0939973 42.2310664))"
"944784384",,,,,,"service",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"driveway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-83.0931334 42.230395, -83.0930938 42.2304776, -83.093067 42.2305334)"
"944784970",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.096641 42.2301079, -83.0967095 42.2299603, -83.0966432 42.2299435, -83.0966641 42.2298985, -83.0965783 42.2298767, -83.096547 42.229944, -83.096566 42.2299488, -83.0965274 42.2300318, -83.0965874 42.2300471, -83.0965678 42.2300893, -83.096641 42.2301079))"
"944784971",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0964652 42.2299862, -83.0963103 42.2299474, -83.096358 42.2298428, -83.0964552 42.2298671, -83.0964653 42.2298451, -83.0965549 42.2298676, -83.0965253 42.2299324, -83.0964934 42.2299244, -83.0964652 42.2299862))"
"944788127",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.101071 42.2293754, -83.1008888 42.2293304, -83.1009439 42.2292079, -83.1011591 42.2292611, -83.1011322 42.2293209, -83.1010991 42.2293128, -83.101071 42.2293754))"
"944788128",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.1013252 42.2302702, -83.1011635 42.2302291, -83.1012308 42.230084, -83.1013727 42.2301202, -83.1013648 42.2301375, -83.1013844 42.2301425, -83.1013252 42.2302702))"
"944788129",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.1006976 42.2305826, -83.1005446 42.2305441, -83.1006107 42.2304, -83.1007393 42.2304324, -83.1007032 42.230511, -83.1007276 42.2305171, -83.1006976 42.2305826))"
"944788130",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.1017911 42.2307782, -83.1015395 42.2307161, -83.1015743 42.2306388, -83.101614 42.2306486, -83.1016244 42.2306257, -83.1016463 42.230631, -83.101663 42.2305939, -83.1018529 42.2306408, -83.1017911 42.2307782))"
"944790280",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0989179 42.228083, -83.0989809 42.2279469, -83.0988166 42.2279051, -83.0987722 42.2280007, -83.0988037 42.2280088, -83.0987962 42.228025, -83.0988451 42.2280374, -83.0988339 42.2280617, -83.0989179 42.228083))"
"944790281",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.1004906 42.2281492, -83.1005471 42.2280232, -83.1004615 42.2280023, -83.1004509 42.2280259, -83.1003973 42.2280127, -83.1003513 42.228115, -83.1004906 42.2281492))"
"944790282",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.1004999 42.2267937, -83.1005612 42.2266667, -83.1003454 42.2266096, -83.1002841 42.2267365, -83.1004999 42.2267937))"
"944790283",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0983246 42.2262423, -83.0981393 42.2261964, -83.0982003 42.2260621, -83.0983021 42.2260875, -83.0982739 42.2261498, -83.0983572 42.2261706, -83.0983246 42.2262423))"
"944790284",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0980302 42.2261703, -83.0979277 42.2261448, -83.0979896 42.226009, -83.0980934 42.2260349, -83.0980682 42.2260901, -83.0981445 42.2261091, -83.0981132 42.2261778, -83.0980356 42.2261584, -83.0980302 42.2261703))"
"944790285",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0976926 42.2260833, -83.0974677 42.2260274, -83.0975288 42.2258925, -83.0976316 42.225918, -83.0976034 42.2259804, -83.0977255 42.2260107, -83.0976926 42.2260833))"
"944790286",,,,,,,,,,,,,,,,,,,"house",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-83.0973918 42.226002, -83.0972066 42.2259559, -83.0972674 42.2258217, -83.0973693 42.225847, -83.097341 42.2259094, -83.0974244 42.2259302, -83.0973918 42.226002))"
